"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.508","everything",1.42178551740939,0.668219740404681,0.107734643337995,419,0.274896494188315,0.00140956954580805,0.084795393294811,0.668546686720011,1.05806790478079,0.668670879334092,0.365727740428398,0.107618939869854,72,"all"
"result.509","attorney",0.091734912920281,0.11653360069528,0.111024988483419,739,0.839233238822055,0.000271959892623273,0.091893169630539,0.999999998714762,1.10892109379515,0.11650376404152,0.0917009278134617,0.110985989021081,71,"all"
"result.510","brown",0.50478572560111,0.420357760531237,0.811523976222026,390,0.555426088217836,0.00114277117192303,0.667854960666996,0.999975582489252,1.52101458098146,0.420355148675758,0.504739772812302,0.811418020338298,71,"all"
"result.511","clothes",0.84622438139832,0.5485799559298,0.372733151103481,191,0.417234149074794,0.0027021067607237,0.338195142139955,0.999999979780359,0.972683851226068,0.548112030943951,0.844602464034216,0.37286835037446,71,"all"
"result.512","county",0.149255936556051,0.17638348826723,0.508232151504439,580,0.775069510450053,0.000455179377685171,0.255349166978889,0.999999999450463,1.37079800412584,0.176340996062326,0.149039531948145,0.508136866201446,71,"all"
"result.513","grace",0.08727277518957,0.111182861154281,0.0532260917738345,368,0.892050579517989,0.000519811974457091,0.0883144188205832,0.973063477333941,2.24939120454568,0.0731868966229481,0.0501568854349032,0.660959048086234,71,"all"
"result.514","indeed",4.34505833549611,0.861873737759606,0.348414747804551,1,0.463299524565466,0.494598142953227,0.685515374853234,0.950342421064234,1.56441634574043,0.852943442141072,3.56269368195013,0.355784081740093,71,"all"
"result.515","known",4.28275314150233,0.860233092554336,0.810249959276817,268,0.131631842631801,0.00241459783501497,0.772097667296348,0.858984481049933,1.98641952506934,0.858676859684282,2.24746315876772,0.815519323735082,71,"all"
"result.516","nervously",0.603856159009128,0.464467360714004,0.588242561199359,441,0.549754368623494,0.00104261167187574,0.532827517878015,0.936023836813651,1.70275734783792,0.404964691507504,0.394384026004141,0.520669560758393,71,"all"
"result.517","nor",4.34505833549611,0.861873737759606,0.621241970242865,174,0.132689121323554,0.00371935846187877,0.6488483582558,0.867369680703149,3.50298003859664,0.86813853168886,1.05473073753639,0.638965525277631,71,"all"
"result.518","please",0.368171235056268,0.346176214180037,0.171886809839169,1,0.763520802690554,0.331225088678212,0.291513720161484,0.926846371956799,3.08723724010263,0.180177471533117,0.0993173815991111,0.977752279250296,71,"all"
"result.519","reached",4.3458017443654,0.861956406484609,0.804001412751792,284,0.109741029681284,0.00230628892880034,0.692306631852631,0.873583265416425,4.6098714319318,0.876806569483149,0.20613659304932,0.760263267630096,71,"all"
"result.520","short",0.273131131902512,0.28178307843915,0.0195519793203567,518,0.868937494382852,0.00063812952430178,0.00010608084283481,0.658050164711558,0.81014325584535,0.053941799446943,0.0105865449829126,0.282459521369203,71,"doublenbinom"
"result.521","write",0.25884806722726,0.271194966489667,0.0623944658570817,977,0.799229674621847,0.000337932185732553,0.0118405483548859,0.695157908535015,0.698976160306886,0.0987404522186695,0.0426541376051021,0.131228909774293,71,"nbinom+doublenbinom"
"result.522","call",1.18483112704386,0.633137432402705,0.0846870415570696,215,0.314937317144691,0.00258169753718394,0.0379283674432999,0.999998923586424,0.50276336931697,0.633330376755199,1.18549903970601,0.0844072467406405,70,"nbinom+doublenbinom"
"result.523","meant",0.989752892065175,0.590425521030545,0.304877326434822,529,0.36392519977724,0.00100729393596151,0.185690979777208,0.999999894553877,0.779368675260129,0.590806881789099,0.990863086887523,0.303645106852208,70,"all"
"result.524","met",1.2508871138607,0.645833207089007,0.170202682254858,1,0.631706995964741,0.433484138189761,0.150036821673022,0.825067971643747,2.69518606136648,0.107327729644457,0.0141934999890336,0.578877837071181,70,"all"
"result.525","seeking",2.54465680556074,0.78755804146268,0.383874560478758,2,0.385473550633286,0.265559039029593,0.879588241526596,0.788224749924707,2.4074406176938,0.778266349896788,0.138336882158113,0.383747287682926,70,"all"
"result.526","stand",0.766762524417513,0.527794113404261,0.309811505408228,501,0.461770953057962,0.00098372887433421,0.305079808159485,0.999999963667271,1.05940897441409,0.529156253247087,0.771751071016817,0.309895107589847,70,"all"
"result.527","understand",0.588640556207469,0.461690160375255,0.369214781870588,339,0.514226161697999,0.00135628110348541,0.378798148225818,0.999999291557681,1.21213965583344,0.461871691000463,0.589245764066307,0.369411881543394,70,"all"
"result.528","weeks",1.59010388274551,0.698461251145929,0.476056111538895,2,0.444011681956017,0.251398163808615,0.671931913761933,0.932375525477704,3.87218188576951,0.566986198569122,0.525710688697639,0.594060528164678,70,"all"
"result.529","wrong",0.785478556725951,0.533782636885635,0.739685868125518,419,0.470000691978799,0.00117473057700219,0.725844258522024,0.968572184171066,3.95882894098781,0.462207984094712,0.478506208874868,0.922718604279115,70,"all"
"result.530","floor",0.550964735102113,0.448721091188139,0.554641605612779,292,0.541473746570107,0.00151756602109993,0.504099289598796,0.999999996661321,1.04279580327603,0.449262577095748,0.551818325721096,0.5518957769685,69,"all"
"result.531","high",1.44098412075592,0.680420947146791,0.0344398970864059,1,0.548688294140555,0.441617891678682,0.155963657675191,0.958038711535703,7.71393118979352,0.45228855510389,0.27329930760358,0.0654945690009532,69,"doublenbinom+binomlog"
"result.532","instance",1.28455794146924,0.655002219374819,0.843950403642969,251,0.35217251153156,0.0021562806509381,0.820104336795569,0.851335937077252,1.27138576315168,0.573843157318332,0.612441092712287,0.924215707167384,69,"all"
"result.533","looks",1.22350723120724,0.64399327152516,0.561556717300753,2,0.475341590212145,0.239275895426761,0.802301509031293,0.953972504287152,4.40331655657251,0.532013086020006,0.527718468046907,0.72702753620985,69,"all"
"result.534","several",4.63461525059523,0.872590388208576,0.798113211271663,334,0.120607312977099,0.001897469088002,0.82588064723344,0.877481259820022,3.33264920834595,0.878487945708144,1.52740003256545,0.814867835541127,69,"all"
"result.535","stay",0.890261707169959,0.568165576351287,0.36824171249261,1,0.618780794959265,0.401900813374282,0.230284128810001,0.862133045916828,2.82716620032078,0.248949621554222,0.0743261993116756,0.394667959775187,69,"all"
"result.536","aid",0.500844301465154,0.429077576775532,0.121683168962573,818,0.536533805300395,0.000526071013335042,0.0778812169602193,0.99999979232155,1.20000918629656,0.428738304821617,0.500555260944107,0.122314302960023,68,"all"
"result.537","courage",1.53245757322676,0.696923149721611,0.185923834416013,2,0.438964779332649,0.244833263399628,0.242636709508632,0.958234581255357,5.33374807551048,0.580598016474042,0.593782341246031,0.231469727760813,68,"all"
"result.538","court",0.170699892087825,0.203760004359069,0.583590111423608,121,0.750915801669839,0.00226048109945303,0.035828383349475,0.999999951381718,1.46989664090185,0.203992064880439,0.170802509860566,0.581739101065834,68,"nbinom+doublenbinom"
"result.539","future",1.47270543987713,0.68839053218446,0.1623244531742,246,0.2676269526931,0.00228363893460331,0.143521538094608,0.688286972595293,1.47193889208157,0.782144493588078,2.07423610936962e-05,0.162333940897989,68,"all"
"result.540","nature",1.48122616369948,0.689633763749912,0.255841287849997,386,0.250956227682815,0.0014680355682206,0.283120002334164,0.689734856590633,0.605461616955974,0.689722058812254,0.876944955358364,0.255841016107209,68,"all"
"result.541","necessary",1.13679891775052,0.631621091146688,0.121787800133541,2,0.472656709158715,0.233937286317838,0.137876095565227,0.981951893867653,7.14423493533493,0.551384218102827,0.659098500759693,0.158447706464598,68,"all"
"result.542","sorry",0.436870070400778,0.395924014107903,0.457934679894503,650,0.582142313189591,0.000627869197893302,0.421988010633261,0.972239311591574,1.21423163532815,0.373711918845852,0.37720582735764,0.508873183639443,68,"all"
"result.543","strange",0.568455885672193,0.460395726382163,0.279418912156301,749,0.571596615966689,0.000581498526660519,0.241158679798639,0.975949880811786,6.89130589108304,0.335751582649515,0.255836923011509,0.525133205542521,68,"all"
"result.544","truly",0.519579431264247,0.437931736634307,0.179001369212763,1,0.660325603266726,0.355521105292556,0.224194693139361,0.985475856965892,8.69298583898097,0.34828939024217,0.287289272838637,0.286954799492372,68,"all"
"result.545","type",0.8085714925468,0.548093496559301,0.0827540567280547,1,0.654558622226851,0.39748049663774,0.220891253407238,0.966887647039828,10.890092015222,0.241297381479115,0.089741704959806,0.41490618108786,68,"all"
"result.546","afraid",0.643286118637663,0.494848354517776,0.715957393931879,698,0.48082903074495,0.000651845806617534,0.603263682108262,0.999999761641865,1.02798287312497,0.494663781937015,0.643035544595565,0.716779538665094,67,"all"
"result.547","attractive",0.525346465622678,0.444393278817548,0.662121490007283,121,0.512164756958972,0.00358426936983933,0.479167063109134,0.999999760159571,1.20974287888543,0.444471723346327,0.525591106885147,0.661913619974864,67,"all"
"result.548","blue",0.589102112437944,0.472781740252368,0.159468884953105,546,0.511198286800425,0.000814173950683413,0.164895152503371,0.999999837985416,1.07888036423104,0.472985977024464,0.589619804398237,0.159589370531004,67,"all"
"result.549","cause",4.39755108682584,0.87011965828533,0.931272095533615,226,0.13195527770676,0.00270613660635265,0.934307842644822,0.967133192774338,0.167896459419326,0.873327080048021,4.48790831436094,0.949246295779287,67,"all"
"result.550","finchley",0.404473153887036,0.38107468522131,0.181468045315219,774,0.531609306607947,0.000526454226003018,0.0515932564197753,0.999999931818455,1.31805146504642,0.380900444328853,0.40411244584023,0.181725430336954,67,"all"
"result.551","mental",0.315767114719299,0.324546499600702,0.492955577636494,324,0.726684841004328,0.00107807397059965,0.252027394926514,0.900675721669419,1.45826112444126,0.225448993767116,0.144371343216229,0.585455420447675,67,"all"
"result.552","moral",0.237870150126793,0.265988533142877,0.200139257134357,1,0.811948728133285,0.273200039109978,0.150982577581966,0.956886598625284,2.36708526771466,0.200791351057265,0.138198843303628,0.585477405099153,67,"all"
"result.553","pay",0.572045657642118,0.465511549734852,0.0461129073960032,88,0.498037788640574,0.00503875204176885,0.0280674103609799,0.999995713357384,1.10118683611386,0.465243868086329,0.571576563627343,0.0462577787237027,67,"nothing"
"result.554","use",2.82838061710436,0.811593682641683,0.621310805371811,791,0.193216998605322,0.000745002614256191,0.606855299136495,0.782440664589603,1.9374713614708,0.945911331612911,2.06725570571988,0.628630161508331,67,"all"
"result.555","actually",1.60273348899294,0.712409228454633,0.851689472253863,3,0.386064307988095,0.167025394904235,0.946353387771934,0.930686239391067,2.68666855737855,0.635875086029568,0.777942253683502,0.931092335201108,66,"all"
"result.556","attitude",0.831319544516701,0.56220456348027,0.0798847712596971,1,0.612607404369948,0.391390879228408,0.245609358118281,0.974993621082488,11.4869581004655,0.326299647981237,0.169150862614833,0.222866432595893,66,"all"
"result.557","bad",2.72268403653017,0.807981199589044,0.46646614107969,269,0.169313016438071,0.00218141668910584,0.397341008328663,0.808287858959542,1.6025537773893,0.808186258649489,1.12465208968334,0.465684466225928,66,"all"
"result.558","i'd",0.54592064640123,0.457534822780149,0.452031811769384,1,0.662356176494681,0.353708924530157,0.689841894756855,0.931857688264457,2.87090658780565,0.316335354062205,0.200402442457527,0.692082853457252,66,"all"
"result.559","led",2.35237758981907,0.784243912886806,0.932926328958041,347,0.189354670128332,0.0016680406955633,0.843266768534684,0.784815067140343,0.98060868697859,0.784532304091128,1.37692380176995,0.932903221600526,66,"all"
"result.560","lips",2.61805187564337,0.801876687637312,0.68974381408508,268,0.169317753349242,0.00218765794350918,0.57948445592874,0.801969170579488,1.69540257360977,0.801540902672081,0.922815954703217,0.690046700701541,66,"all"
"result.561","longer",1.01071824331053,0.609592223436114,0.862324218859357,379,0.373849772942271,0.0013293973354521,0.832676187315527,0.9999994328692,0.928170921822959,0.609796522980563,1.01048903859121,0.862664344709761,66,"all"
"result.562","our",0.757529937497393,0.539568474435245,0.656567590218707,607,0.437644907166419,0.000778313427574741,0.693233858127169,0.999989112011567,1.03566274984581,0.53895672473095,0.756557089827171,0.654716227710243,66,"all"
"result.563","religious",0.501942222306098,0.436913187632282,0.321609155734707,323,0.505324121220102,0.00132144044170452,0.209677704808099,0.999999851975657,1.25255035698311,0.436774517476705,0.501835487778621,0.321895232757065,66,"all"
"result.564","seem",1.75491362011929,0.731355946399064,0.820572784792922,140,0.279470431045588,0.00390742707352088,0.453570864561463,0.805387414708302,1.05996133391388,0.676085646903437,0.816023362935002,0.448972873444654,66,"all"
"result.565","situation",0.645870673238899,0.499559518431887,0.490947261675283,146,0.505942535462743,0.00306276767923195,0.497334366470689,0.947246112002292,1.04718480338802,0.467337417613367,0.516787126941143,0.536850279412575,66,"all"
"result.566","struck",0.570897014347061,0.468978713547697,0.167026917471199,146,0.513210969357769,0.0029821419575299,0.153925301081746,0.951362757158048,1.17964564540813,0.430554329593708,0.443566451390696,0.19755060592088,66,"all"
"result.567","beautiful",0.640069269564389,0.500964708964954,0.481695919049381,666,0.541099066654626,0.000653888131142674,0.381896401448717,0.819719187086717,1.26673874137687,0.339163673686455,0.18401802866761,0.671221871104685,65,"all"
"result.568","close",1.29005576639952,0.66927162904014,0.637752705193595,185,0.321515025734372,0.00281141634689724,0.639614589176324,0.999997859514477,0.521214376485715,0.669332893015732,1.28973776623908,0.637789819313543,65,"all"
"result.569","entirely",2.13987131802388,0.770564413527567,0.506044758300443,410,0.223224883348905,0.00136410355229635,0.528055417790174,0.770124601295373,1.19355008334001,0.770864325882201,0.945099977857522,0.505653855812827,65,"all"
"result.570","form",1.12973912964322,0.639243649264486,0.507862249308455,553,0.384785274853603,0.000904991930171463,0.470765212249787,0.806092594012176,1.54714008786895,0.448782822000653,0.216416524509706,0.616080483824634,65,"all"
"result.571","immediately",0.810348634009123,0.559865121569426,0.452657554887953,399,0.482836142578158,0.00116342644997,0.291692982045105,0.935589501268603,4.61865662611186,0.332214929468776,0.158505458571083,0.6367048439444,65,"all"
"result.572","marriage",0.36783149550951,0.366333555572814,0.353870081188401,815,0.571313982508403,0.00046635587206694,0.242598157980381,0.999999998721331,1.2455645462427,0.365811653755901,0.367687088398279,0.354670943018553,65,"all"
"result.573","trip",0.532013117005379,0.455154919066881,0.857586879653922,848,0.534473496192241,0.000496086003439838,0.913752491131362,0.977095856269897,1.98307020600985,0.426702710933861,0.439772551119073,0.914463516888331,65,"all"
"result.574","working",0.525874599083516,0.452143442582887,0.840934052450134,2,0.618320432982472,0.189538573003848,0.907543762882535,0.947603325280217,1.36232291866855,0.408128929321318,0.387388970733668,0.896015772003224,65,"all"
"result.575","liked",0.657634819643854,0.511540199275138,0.150793609014002,103,0.467673275622847,0.00430347673969769,0.158807668996837,0.999999968539303,1.00450085323761,0.51192329001014,0.658010523650093,0.150888559141767,64,"all"
"result.576","lot",0.977619173969456,0.609183736041285,0.269320405536087,651,0.318448616921358,0.000772760268254551,0.137453836583867,0.999999974409483,0.905835065291803,0.609193723802813,0.977981807301525,0.269457765132605,64,"all"
"result.577","outside",3.11401470600917,0.832270525151117,0.298418504218424,758,0.133918446416111,0.000768653944345977,0.22945804924594,0.831973292659591,2.46897844326409,0.831875554447143,0.637004200051156,0.298867138295386,64,"all"
"result.578","save",0.535328706859521,0.460463706814527,0.17088962921466,675,0.666513890060562,0.000591554283414356,0.0186212557083639,0.869177342444523,2.46753878577789,0.159294944055409,0.04849998847935,0.995194242358463,64,"nbinom+doublenbinom"
"result.579","sister",0.42891316552903,0.406152792633471,0.136546423451409,451,0.589563970023876,0.000858185804887743,0.135225876939365,0.949425895816893,1.72729148811803,0.340272638326578,0.276520908172235,0.194632684404349,64,"all"
"result.580","tall",0.355439011619962,0.36148581799606,0.665245155263228,336,0.614363527436359,0.00108658982344226,0.6440137238999,0.973967503347329,1.33670038382583,0.337331626147769,0.301299202107264,0.767227512300312,64,"all"
"result.581","turning",0.698097208036205,0.526598112578947,0.271733651785895,5,0.499222102049431,0.0862635430287176,0.269607034958396,0.947678238105539,1.08249631425772,0.492311402954405,0.550554653436467,0.303156212110223,64,"all"
"result.582","apparently",0.785680177252644,0.559970770222764,0.107003174588699,1,0.650218861834111,0.376939915360776,0.152883849154021,0.920536441978431,3.95296808127067,0.249802823315754,0.0908328033885546,0.386478294178932,63,"all"
"result.583","dancing",0.296324334921075,0.323937542898333,0.276927107541754,133,0.650723437634679,0.00255047651608231,0.249382523021644,0.962981789216419,1.13690560078616,0.291939988197493,0.236617921144322,0.33708759425139,63,"all"
"result.584","doctor",0.0844694153971258,0.120268563220535,0.197428669575633,323,0.890666042186416,0.000551964182549098,0.161559275064293,0.934152743430255,1.33104728423956,0.0624251052369961,0.03487278731636,0.642608781694769,63,"all"
"result.585","front",0.748849409446385,0.548131486461256,0.248144900427471,445,0.49266418942415,0.000996836547591549,0.159894376767159,0.969986799348788,8.76964802622524,0.317097869330199,0.160935168831953,0.631819095496919,63,"all"
"result.586","hold",0.926509783941961,0.600094911557269,0.390370008247088,657,0.406486935471332,0.000718033461927171,0.382830426735553,0.981916984068087,10.5201371296618,0.472830097487476,0.378941626211024,0.59244756472313,63,"all"
"result.587","late",0.760982481558261,0.552053486719757,0.123471446788274,446,0.49266413145141,0.000996679220000934,0.102302109608569,0.974575453177942,9.16625346616444,0.364741781735001,0.216754654583731,0.264664034398807,63,"all"
"result.588","remember",0.30981277089763,0.334163031761716,0.387041585992342,407,0.765103077685933,0.00080838926975987,0.0778497600301183,0.561613478021526,0.547046119305692,0.0998696035121241,0.016822200321555,0.706541856255945,63,"all"
"result.589","sat",1.01146106533148,0.62070378614316,0.183599931639434,480,0.417588556805756,0.000989897136915865,0.151123189078099,0.94125437065422,4.87400051863017,0.394403029833576,0.201821098420269,0.34905538739875,63,"all"
"result.590","six",0.677448032876979,0.523144194306649,0.705660299157256,630,0.47565534912864,0.00069752604763128,0.6990412370093,0.999999811094153,1.07075775564153,0.52322117657098,0.677620066989002,0.705305986649129,63,"all"
"result.591","walked",0.997205645313202,0.6175412019864,0.433249438828801,1,0.607736924773789,0.388477268742861,0.611342436203559,0.855712731191617,2.94927342252827,0.162737854007192,0.0234081626073641,0.907784275172283,63,"all"
"result.592","does",0.701593721887201,0.535804102953731,0.817703980108015,358,0.43849279482492,0.00123228047523828,0.77736707488253,0.999998278272368,1.01466810053697,0.535272363247795,0.700390485686552,0.817240958177769,62,"all"
"result.593","interesting",0.74414796284,0.55034237322809,0.577033502857631,249,0.394893760722493,0.00183279994221954,0.335447613150686,0.99999995110877,1.06738809998145,0.550341229430483,0.744190058682152,0.577071197560539,62,"all"
"result.594","presence",0.619643446750633,0.504890299589166,0.236280375017162,704,0.484907963688196,0.000603694728271646,0.243808243564662,0.999999803028269,1.01508385110297,0.50458680119546,0.619253221528628,0.236086191495806,62,"all"
"result.595","probably",0.946740348714281,0.609118056912718,0.207254764170309,217,0.395048527975957,0.00215795199695181,0.204778619460227,0.999999974414645,0.920005385157687,0.609505189235628,0.948590034135574,0.207603317055437,62,"all"
"result.596","somewhat",146.374187356095,0.995873231322703,0.751336877814914,16,0.0106566381900491,0.0377663657384215,0.86272770285521,0.954529963660009,12.7305358189428,0.490300632961952,0.00132636306017429,0.599203837053862,62,"all"
"result.597","they're",0.40852614999219,0.40194008586556,0.804665872089547,1,0.711355486823225,0.312950081738732,0.830704670087165,0.557640098652874,0.546668683278005,0.159295386833328,0.0331453214312099,0.751846591562062,62,"all"
"result.598","walk",0.843938003957083,0.581252561113515,0.0608614365465094,297,0.329272853674488,0.00161750043253979,0.0326489388673517,0.999999912745628,0.921508384464083,0.581329585536299,0.844027731536329,0.0608123984664359,62,"nbinom+doublenbinom"
"result.599","arm",0.476092382881302,0.443265659945195,0.367888570270009,521,0.572201965284874,0.000739331096754078,0.322292316716317,0.82546047898713,0.821728541763285,0.33684791473135,0.215760863621406,0.3332788799403,61,"all"
"result.600","attention",1.36270052853778,0.694901892042306,0.967356869170479,236,0.312090891640022,0.00209387602000593,0.9430295919825,0.866112682767496,1.59391848162884,0.596647664456829,0.520099414508235,0.934536644820993,61,"all"
"result.601","contact",1.13513623826861,0.654884545978987,0.371954309060176,777,0.405277890971151,0.000616367845833206,0.195980073095224,0.961700771321799,10.0641551425559,0.299759914167828,0.079663222840303,0.910800977334772,61,"all"
"result.602","held",8.79830071925505,0.936339807327037,0.613795723655983,875,0.0551630141008184,0.000665887301711653,0.585259650442772,0.935998467509241,2.5092834035795,0.936109670070242,6.24822424730012,0.614424363324653,61,"all"
"result.603","husband",0.255122366829038,0.299114209557197,0.591510539585984,458,0.689717907686802,0.000653242872501722,0.594777064786608,0.999998438220993,1.57934802236189,0.298963390973832,0.255096946929285,0.591142873158465,61,"all"
"result.604","occasion",1.241722325141,0.675045404735664,0.138507864779612,541,0.261375601067177,0.000931177452199561,0.070917873150722,0.955936128833177,9.94612466683465e-06,0.675316958140433,1.2437321361202,0.138337519509209,61,"all"
"result.605","often",1.77841642745169,0.74842866367639,0.944220279820599,121,0.245241342244244,0.00427176052709125,0.903962345053437,0.749070865871277,0.939733506261188,0.748267778493672,0.841964364278117,0.943517943309026,61,"all"
"result.606","open",1.21707369800609,0.670531434527763,0.951872783817689,396,0.295698951600294,0.00124670239902834,0.828744675283628,0.99999728027944,0.863122253753646,0.670767744995817,1.21813243455893,0.952136839337171,61,"all"
"result.607","prove",1.93722736850519,0.764067953222677,0.514820268391798,1,0.475018296533394,0.416501938101313,0.727387544976247,0.651618827399777,0.682603078681794,0.963479600464464,6.0855720749055,0.585016391142747,61,"all"
"result.608","quickly",0.755964375304996,0.558301912199707,0.493191871638654,1,0.623076833182565,0.3610868229794,0.874590820224028,0.751847880603029,1.41258311776822,0.185579359329665,0.0300489092701194,0.941496835147269,61,"all"
"result.609","walking",0.716116395241002,0.5448079904194,0.861223943549678,350,0.438427982433824,0.00126054109487239,0.850031440760089,0.978005137373893,1.04575020313012,0.531622204579549,0.652162530168616,0.900682502124015,61,"all"
"result.610","woods",0.125154637378797,0.17312339000973,0.380328125342984,49,0.779918363124584,0.00455358441000993,0.581969809284056,0.999999938540622,0.926911358751397,0.173160734923767,0.12515530483086,0.380056701367792,61,"all"
"result.611","year",1.43519608491542,0.705887727239351,0.977556728457906,210,0.279746593215452,0.0023934600480555,0.91119866204561,0.705796969022668,0.413764082830023,0.705557431223196,1.01964510799702,0.978744644683611,61,"all"
"result.612","apart",1.87600614464988,0.761332845411236,0.861840954084907,314,0.238754568930653,0.00162832283415394,0.866872698059544,0.761757575192861,1.46089376298291,0.757204522471632,0.410016994039697,0.859195931177926,60,"all"
"result.613","bridgeburg",0.142502677988631,0.194997182243851,0.512088632051864,57,0.770352745090952,0.00412545444668143,0.438912353075227,0.999999997799057,3.49930090960034,0.194896797326507,0.142428268193386,0.512104925896018,60,"all"
"result.614","cell",0.0658848125601098,0.100824446127689,0.0897344099693244,440,0.810582639979762,0.000356053063830552,0.023888097875906,0.99999999803332,0.586926245183898,0.100843945606178,0.065833372787237,0.0895780259456684,60,"nbinom+doublenbinom"
"result.615","effect",0.86373609464058,0.59502005304465,0.258599966013726,426,0.392639977912918,0.00105814678160703,0.242214440311097,0.992861913144126,7.30444453189611,0.563596804113392,0.692179722214694,0.284798589248502,60,"all"
"result.616","important",4.42699053348588,0.882787630074472,0.911764079892232,494,0.101490776434459,0.00112738725347651,0.84275834959512,0.904137369620472,0.000104145247427693,0.886903616534291,4.61284021045009,0.894346567767107,60,"all"
"result.617","road",0.101253991416505,0.146756446785749,0.458309549137974,28,0.815838880027925,0.00697515415352224,0.946013501348154,0.97748245998622,0.684730212946374,0.135182477251665,0.089497629411019,0.913628590737834,60,"all"
"result.618","talking",0.923803133179327,0.610890134520823,0.407072727095284,686,0.416104179295188,0.000656522870608966,0.340661804885555,0.961506358919951,6.79954692020131,0.396355391858909,0.203740634894384,0.788380710121271,60,"all"
"result.619","there's",0.830453969440488,0.585349646329929,0.227629824340355,346,0.353488745678685,0.00132855993531043,0.451467088160436,0.999999995167339,1.08263011883501,0.585806946725503,0.831929174407388,0.226435477594783,60,"all"
"result.620","x",0.0307572335602557,0.0497315176161069,0.998256537987417,179,0.93264978950583,0.000519298861303063,0.984369819479608,0.967651090648791,0.589949539972867,0.0375185901664782,0.0221159202166618,0.990428000527252,60,"all"
"result.621","behind",1.89576970290254,0.766237919797046,0.72952298094407,241,0.213474200704,0.00211262196019653,0.645856424221017,0.767059079652433,1.00872311541637,0.76659016011014,0.893348199157262,0.72727995986262,59,"all"
"result.622","biltz",0.271041795510216,0.319227735676636,0.623032814781402,149,0.651077359417836,0.00209805712942338,0.593440419388724,0.999999932075888,1.55539547162065,0.318843436417132,0.270804401539336,0.622811476263173,59,"all"
"result.623","cold",1.53165619732801,0.725883695109903,0.527243291512718,239,0.253301881557375,0.0020720692991193,0.455002465819246,0.725923401500979,1.01754237557198,0.725560219021781,0.513571782958533,0.527552670253696,59,"all"
"result.624","further",1.43440788852444,0.712655292144641,0.811300676060554,441,0.271151292816942,0.00111006560328126,0.74266081444632,0.712425775281321,0.633393101499808,0.712487994594329,0.79985551896365,0.812153926570589,59,"all"
"result.625","meet",0.67611121174727,0.538855332937432,0.216701302503707,1,0.64698683501188,0.349161673730209,0.266682936749805,0.959875492698422,7.60672833819553,0.245819034540342,0.0821702887948722,0.894621855358765,59,"all"
"result.626","neither",3.3760908364502,0.853704407041687,0.34905883745221,306,0.119188866515013,0.00176710065910629,0.28122516875538,0.853829029028259,3.37983161811909,0.961127427987388,9.06238576067745e-06,0.348844598408529,59,"all"
"result.627","sparser",0.0133284200124177,0.0224716943327411,1,213,0.941523535979991,0.00024025006546474,1,0.999999999846666,0.340460255801151,0.0224939801284928,0.0133230201705474,1,59,"all"
"result.628","wonderful",0.604144552701067,0.510896193252739,0.189363764836126,402,0.45849551740111,0.00102100840857778,0.148146249324559,0.989367738540143,1.24706290365504,0.501864092770144,0.569331502353679,0.196033902113415,59,"all"
"result.629","beyond",1.14838753178051,0.668818662081229,0.492004806962008,359,0.284920268159184,0.00130936152074999,0.347264147121165,0.999999864301946,0.928617094243176,0.668848241138021,1.14860114758233,0.491944372242862,58,"all"
"result.630","direction",609.416068995165,0.999068859073901,0.3595298044782,3,0.0332626048411551,0.186058601603063,0.97443664578455,0.991959563753607,42.3054061855482,0.991533709741906,26.4689818433839,0.341148633094315,58,"all"
"result.631","eager",8.66707968050679,0.938450156227875,0.373192412287442,463,0.0506014033954766,0.00120435451091453,0.3485354416778,0.906474654194057,5.50489805849456,0.999768592494178,6.6768415933615e-07,0.455895114969667,58,"all"
"result.632","mile",0.147879225995658,0.206232659947859,0.546855249342379,154,0.761530911340133,0.00153629527194673,0.407839851201312,0.999999999939249,3.47976154765501,0.206293226032132,0.14775662657065,0.546339452359434,58,"all"
"result.633","murder",0.204633640952994,0.264299292688833,0.054246700259674,393,0.664922916678916,0.000711467852671845,0.0136278632213719,0.999999907294077,1.66475770322613,0.264995150675714,0.204919750784211,0.0535096218360797,58,"nbinom+doublenbinom"
"result.634","opportunity",0.727074807184626,0.561124508279337,0.0313362194749578,1,0.610350957128621,0.350980372619994,0.0795678458604124,0.971808732104787,8.25358762230024,0.343155053222994,0.170792620416199,0.426588714018708,58,"doublenbinom+binomlog"
"result.635","paper",0.455334670726131,0.444748102474761,0.446858526018341,244,0.49631597776354,0.00158337528205191,0.216785534327366,0.999999521767224,1.17505353377053,0.444692654288632,0.455353475445171,0.447250156009608,58,"all"
"result.636","slightly",40.8659037596505,0.986315889205186,0.850997313267021,21,0.0100630803942201,0.0269320320722769,0.752030516481505,0.864306032239263,3.61274974698404,0.999999629330478,0.00149730526452942,0.587161888526629,58,"all"
"result.637","store",0.205578260937813,0.265032979786521,0.0962014823743778,469,0.826921992090935,0.000565891803923412,0.0165035198762266,0.954024619828493,3.13244635700083,0.136359037694179,0.065998419457699,0.871102123773104,58,"nbinom+doublenbinom"
